id,duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem,utime
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,12,320,240,81740,1.496
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,12,480,360,81740,1.84
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,12,640,480,81740,2.964
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,12,1280,720,81740,4.172
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,12,1920,1080,114000,6.196
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,15,176,144,81740,1.472
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,15,320,240,81740,2.144
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,15,480,360,81740,2.524
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,15,640,480,81740,2.864
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,15,1280,720,81740,5.136
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,15,1920,1080,113996,7.888
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,24,176,144,81740,2.016
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,24,320,240,81740,2.388
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,24,480,360,81928,1.936
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,24,640,480,81936,4.072
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,24,1280,720,81936,7.864
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,24,1920,1080,114044,12.061
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,25,176,144,81944,2.092
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,25,320,240,81956,2.5
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,25,480,360,81956,3
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,25,640,480,81956,4.124
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,25,1280,720,81964,8.169
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,25,1920,1080,114008,12.101
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,29.97,176,144,81972,2.132
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,29.97,320,240,81976,2.64
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,29.97,480,360,81976,3.32
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,29.97,640,480,82236,4.468
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,29.97,1280,720,82240,8.953
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,820000,29.97,1920,1080,114052,14.137
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,3000000,12,176,144,82240,1.352
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,3000000,12,320,240,82240,1.836
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,3000000,12,480,360,82240,1.808
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,3000000,12,640,480,82240,2.796
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,3000000,12,1280,720,82240,3.876
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,3000000,12,1920,1080,113936,6.856
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,3000000,15,176,144,82240,1.584
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,3000000,15,320,240,82240,1.836
08EV-X022WI,204.938,h264,480,360,297373,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,3000000,15,480,360,82240,2.252
